"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00166130","CHALMETTE, LA US","2021-02-27","0.01","0.0","0.0","81","62","65"
"USC00166130","CHALMETTE, LA US","2021-02-28","0.00","0.0","0.0","83","65","70"
"USC00166130","CHALMETTE, LA US","2021-03-01","0.00","0.0","0.0","78","69","70"
"USC00166130","CHALMETTE, LA US","2021-03-02","0.49","0.0","0.0","76","57","57"
"USC00166130","CHALMETTE, LA US","2021-03-03","0.22","0.0","0.0","59","43","44"
"USC00166130","CHALMETTE, LA US","2021-03-04","0.00","0.0","0.0","66","43","45"
"USC00166130","CHALMETTE, LA US","2021-03-05","0.00","0.0","0.0","72","45","52"
"USC00166130","CHALMETTE, LA US","2021-03-06","0.07","0.0","0.0","72","50","53"
"USC00166130","CHALMETTE, LA US","2021-03-07","0.00","0.0","0.0","71","53","53"
"USC00166130","CHALMETTE, LA US","2021-03-08","0.00","0.0","0.0","66","42","42"
"USC00166130","CHALMETTE, LA US","2021-03-09","0.00","0.0","0.0","73","42","49"
"USC00166130","CHALMETTE, LA US","2021-03-10","0.00","0.0","0.0","76","49","62"
"USC00166130","CHALMETTE, LA US","2021-03-11","0.00","0.0","0.0","76","62","64"
"USC00166130","CHALMETTE, LA US","2021-03-12","0.00","0.0","0.0","81","64","66"
"USC00166130","CHALMETTE, LA US","2021-03-13","0.00","0.0","0.0","80","64","66"
"USC00166130","CHALMETTE, LA US","2021-03-14","0.00","0.0","0.0","81","64","67"
"USC00166130","CHALMETTE, LA US","2021-03-15","0.00","0.0","0.0","80","63","69"
"USC00166130","CHALMETTE, LA US","2021-03-16","0.32","0.0","0.0","83","69","70"
"USC00166130","CHALMETTE, LA US","2021-03-17","0.02","0.0","0.0","80","69","72"
"USC00166130","CHALMETTE, LA US","2021-03-18","1.27","0.0","0.0","82","62","62"
"USC00166130","CHALMETTE, LA US","2021-03-19","0.00","0.0","0.0","70","55","55"
"USC00166130","CHALMETTE, LA US","2021-03-20","0.00","0.0","0.0","55","51","51"
"USC00166130","CHALMETTE, LA US","2021-03-21","0.00","0.0","0.0","67","51","56"
"USC00166130","CHALMETTE, LA US","2021-03-22","0.00","0.0","0.0","70","50","58"
"USC00166130","CHALMETTE, LA US","2021-03-23","0.00","0.0","0.0","74","58","66"
"USC00166130","CHALMETTE, LA US","2021-03-24","5.87","0.0","0.0","74","60","60"
"USC00166130","CHALMETTE, LA US","2021-03-25","0.19","0.0","0.0","72","60","72"
"USC00166130","CHALMETTE, LA US","2021-03-26","0.24","0.0","0.0","80","70","70"
"USC00166130","CHALMETTE, LA US","2021-03-27","0.00","0.0","0.0","85","70","74"
"USC00166130","CHALMETTE, LA US","2021-03-28","0.00","0.0","0.0","85","74","74"
"USC00166130","CHALMETTE, LA US","2021-03-29","0.00","0.0","0.0","83","56","56"
"USC00166130","CHALMETTE, LA US","2021-03-30","0.00","0.0","0.0","70","56","66"
"USC00166130","CHALMETTE, LA US","2021-03-31","0.00","0.0","0.0","85","66","71"
"USC00166130","CHALMETTE, LA US","2021-04-01","0.01","0.0","0.0","86","54","54"
"USC00166130","CHALMETTE, LA US","2021-04-02","0.00","0.0","0.0","66","46","46"
"USC00166130","CHALMETTE, LA US","2021-04-03","0.00","0.0","0.0","71","43","44"
"USC00166130","CHALMETTE, LA US","2021-04-04","0.00","0.0","0.0","70","44","50"
"USC00166130","CHALMETTE, LA US","2021-04-05","0.00","0.0","0.0","73","50","51"
"USC00166130","CHALMETTE, LA US","2021-04-06","0.00","0.0","0.0","78","51","65"
"USC00166130","CHALMETTE, LA US","2021-04-07","0.00","0.0","0.0","82","65","67"
"USC00166130","CHALMETTE, LA US","2021-04-08","2.04","0.0","0.0","82","65","65"
"USC00166130","CHALMETTE, LA US","2021-04-09","0.01","0.0","0.0","82","65","72"
"USC00166130","CHALMETTE, LA US","2021-04-10","1.04","0.0","0.0","86","72","76"
"USC00166130","CHALMETTE, LA US","2021-04-11","1.26","0.0","0.0","79","70","70"
"USC00166130","CHALMETTE, LA US","2021-04-12","0.00","0.0","0.0","81","56","56"
"USC00166130","CHALMETTE, LA US","2021-04-13","0.00","0.0","0.0","83","56","66"
"USC00166130","CHALMETTE, LA US","2021-04-14","1.41","0.0","0.0","77","63","66"
"USC00166130","CHALMETTE, LA US","2021-04-15","2.02","0.0","0.0","72","61","71"
"USC00166130","CHALMETTE, LA US","2021-04-16","1.81","0.0","0.0","72","63","71"
"USC00166130","CHALMETTE, LA US","2021-04-17","1.38","0.0","0.0","71","58","66"
"USC00166130","CHALMETTE, LA US","2021-04-18","2.08","0.0","0.0","67","59","65"
"USC00166130","CHALMETTE, LA US","2021-04-19","0.01","0.0","0.0","72","59","59"
"USC00166130","CHALMETTE, LA US","2021-04-20","0.00","0.0","0.0","76","56","58"
"USC00166130","CHALMETTE, LA US","2021-04-21","0.01","0.0","0.0","78","58","62"
"USC00166130","CHALMETTE, LA US","2021-04-22","0.00","0.0","0.0","69","54","54"
"USC00166130","CHALMETTE, LA US","2021-04-23","0.00","0.0","0.0","69","54","63"
"USC00166130","CHALMETTE, LA US","2021-04-24","0.01","0.0","0.0","77","63","74"
"USC00166130","CHALMETTE, LA US","2021-04-25","0.01","0.0","0.0","86","62","62"
"USC00166130","CHALMETTE, LA US","2021-04-26","0.00","0.0","0.0","80","57","61"
"USC00166130","CHALMETTE, LA US","2021-04-27","0.00","0.0","0.0","83","57","72"
"USC00166130","CHALMETTE, LA US","2021-04-28","0.00","0.0","0.0","86","71","72"
"USC00166130","CHALMETTE, LA US","2021-04-29","0.00","0.0","0.0","85","72","75"
"USC00166130","CHALMETTE, LA US","2021-04-30","0.00","0.0","0.0","87","75","76"
"USC00166130","CHALMETTE, LA US","2021-05-01","0.01","0.0","0.0","86","73","75"
"USC00166130","CHALMETTE, LA US","2021-05-02","0.00","0.0","0.0","80","68","74"
"USC00166130","CHALMETTE, LA US","2021-05-03","1.72","0.0","0.0","82","69","76"
"USC00166130","CHALMETTE, LA US","2021-05-04","0.00","0.0","0.0","86","76","78"
"USC00166130","CHALMETTE, LA US","2021-05-05","3.08","0.0","0.0","88","71","71"
"USC00166130","CHALMETTE, LA US","2021-05-06","1.57","0.0","0.0","77","68","71"
"USC00166130","CHALMETTE, LA US","2021-05-07","0.00","0.0","0.0","83","63","63"
"USC00166130","CHALMETTE, LA US","2021-05-08","0.00","0.0","0.0","84","60","70"
"USC00166130","CHALMETTE, LA US","2021-05-09","0.00","0.0","0.0","85","66","71"
"USC00166130","CHALMETTE, LA US","2021-05-10","2.02","0.0","0.0","86","67","70"
"USC00166130","CHALMETTE, LA US","2021-05-11","1.43","0.0","0.0","85","70","72"
"USC00166130","CHALMETTE, LA US","2021-05-12","1.02","0.0","0.0","78","69","71"
"USC00166130","CHALMETTE, LA US","2021-05-13","0.00","0.0","0.0","80","69","70"
"USC00166130","CHALMETTE, LA US","2021-05-14","0.00","0.0","0.0","77","68","69"
"USC00166130","CHALMETTE, LA US","2021-05-15","0.00","0.0","0.0","81","65","66"
"USC00166130","CHALMETTE, LA US","2021-05-16","0.00","0.0","0.0","82","66","69"
"USC00166130","CHALMETTE, LA US","2021-05-17","0.00","0.0","0.0","81","69","74"
"USC00166130","CHALMETTE, LA US","2021-05-18","1.94","0.0","0.0","76","67","67"
"USC00166130","CHALMETTE, LA US","2021-05-19","0.19","0.0","0.0","81","66","75"
"USC00166130","CHALMETTE, LA US","2021-05-20","0.28","0.0","0.0","79","74","76"
"USC00166130","CHALMETTE, LA US","2021-05-21","0.58","0.0","0.0","78","72","72"
"USC00166130","CHALMETTE, LA US","2021-05-22","0.36","0.0","0.0","79","72","74"
"USC00166130","CHALMETTE, LA US","2021-05-23","0.00","0.0","0.0","80","71","71"
"USC00166130","CHALMETTE, LA US","2021-05-24","0.00","0.0","0.0","82","69","74"
"USC00166130","CHALMETTE, LA US","2021-05-25","0.00","0.0","0.0","84","70","74"
"USC00166130","CHALMETTE, LA US","2021-05-26","0.00","0.0","0.0","87","70","72"
"USC00166130","CHALMETTE, LA US","2021-05-27","0.00","0.0","0.0","89","72","75"
"USC00166130","CHALMETTE, LA US","2021-05-28","0.00","0.0","0.0","88","72","75"
"USC00166130","CHALMETTE, LA US","2021-05-29","0.00","0.0","0.0","87","70","73"
"USC00166130","CHALMETTE, LA US","2021-05-30","0.00","0.0","0.0","82","64","64"
"USC00166130","CHALMETTE, LA US","2021-05-31","0.00","0.0","0.0","82","64","73"
"USC00166130","CHALMETTE, LA US","2021-06-01","0.00","0.0","0.0","85","71","75"
"USC00166130","CHALMETTE, LA US","2021-06-02","0.00","0.0","0.0","85","75","76"
"USC00166130","CHALMETTE, LA US","2021-06-03","0.32","0.0","0.0","84","73","74"
"USC00166130","CHALMETTE, LA US","2021-06-04","0.40","0.0","0.0","86","74","75"
"USC00166130","CHALMETTE, LA US","2021-06-05","0.61","0.0","0.0","84","72","72"
"USC00166130","CHALMETTE, LA US","2021-06-06","0.40","0.0","0.0","77","69","77"
"USC00166130","CHALMETTE, LA US","2021-06-07","2.77","0.0","0.0","83","73","77"
"USC00166130","CHALMETTE, LA US","2021-06-08","0.00","0.0","0.0","91","77","79"
"USC00166130","CHALMETTE, LA US","2021-06-09","0.00","0.0","0.0","91","78","78"
"USC00166130","CHALMETTE, LA US","2021-06-10","0.00","0.0","0.0","89","76","77"
"USC00166130","CHALMETTE, LA US","2021-06-11","0.00","0.0","0.0","91","75","77"
"USC00166130","CHALMETTE, LA US","2021-06-12","0.00","0.0","0.0","91","76","78"
"USC00166130","CHALMETTE, LA US","2021-06-13","0.00","0.0","0.0","93","77","81"
"USC00166130","CHALMETTE, LA US","2021-06-14","0.23","0.0","0.0","96","73","77"
"USC00166130","CHALMETTE, LA US","2021-06-15","0.00","0.0","0.0","94","73","80"
"USC00166130","CHALMETTE, LA US","2021-06-16","0.13","0.0","0.0","92","78","82"
"USC00166130","CHALMETTE, LA US","2021-06-17","0.00","0.0","0.0","89","77","77"
"USC00166130","CHALMETTE, LA US","2021-06-18","0.00","0.0","0.0","87","75","78"
"USC00166130","CHALMETTE, LA US","2021-06-19","3.33","0.0","0.0","80","71","76"
"USC00166130","CHALMETTE, LA US","2021-06-20","0.02","0.0","0.0","87","74","78"
"USC00166130","CHALMETTE, LA US","2021-06-21","0.08","0.0","0.0","87","75","78"
"USC00166130","CHALMETTE, LA US","2021-06-22","2.14","0.0","0.0","88","74","76"
"USC00166130","CHALMETTE, LA US","2021-06-23","0.50","0.0","0.0","88","74","78"
"USC00166130","CHALMETTE, LA US","2021-06-24","0.19","0.0","0.0","89","76","79"
"USC00166130","CHALMETTE, LA US","2021-06-25","0.16","0.0","0.0","90","73","79"
"USC00166130","CHALMETTE, LA US","2021-06-26","0.09","0.0","0.0","87","77","80"
"USC00166130","CHALMETTE, LA US","2021-06-27","0.00","0.0","0.0","88","77","80"
"USC00166130","CHALMETTE, LA US","2021-06-28","0.09","0.0","0.0","88","78","81"
"USC00166130","CHALMETTE, LA US","2021-06-29","0.50","0.0","0.0","87","76","79"
"USC00166130","CHALMETTE, LA US","2021-06-30","0.44","0.0","0.0","85","75","78"
"USC00166130","CHALMETTE, LA US","2021-07-01","0.60","0.0","0.0","86","75","75"
"USC00166130","CHALMETTE, LA US","2021-07-02","0.18","0.0","0.0","89","73","80"
"USC00166130","CHALMETTE, LA US","2021-07-03","0.58","0.0","0.0","89","75","77"
"USC00166130","CHALMETTE, LA US","2021-07-04","3.96","0.0","0.0","83","75","75"
"USC00166130","CHALMETTE, LA US","2021-07-05","0.34","0.0","0.0","86","74","75"
"USC00166130","CHALMETTE, LA US","2021-07-06","0.16","0.0","0.0","88","74","77"
"USC00166130","CHALMETTE, LA US","2021-07-07","0.00","0.0","0.0","88","77","77"
"USC00166130","CHALMETTE, LA US","2021-07-08","0.04","0.0","0.0","86","76","78"
"USC00166130","CHALMETTE, LA US","2021-07-09","0.02","0.0","0.0","90","77","80"
"USC00166130","CHALMETTE, LA US","2021-07-10","0.66","0.0","0.0","85","75","78"
"USC00166130","CHALMETTE, LA US","2021-07-11","0.09","0.0","0.0","89","77","79"
"USC00166130","CHALMETTE, LA US","2021-07-12","0.64","0.0","0.0","86","73","77"
"USC00166130","CHALMETTE, LA US","2021-07-13","0.72","0.0","0.0","89","75","75"
"USC00166130","CHALMETTE, LA US","2021-07-14","0.00","0.0","0.0","91","75","80"
"USC00166130","CHALMETTE, LA US","2021-07-15","0.08","0.0","0.0","88","78","80"
"USC00166130","CHALMETTE, LA US","2021-07-16","0.00","0.0","0.0","89","77","79"
"USC00166130","CHALMETTE, LA US","2021-07-17","0.66","0.0","0.0","89","76","79"
"USC00166130","CHALMETTE, LA US","2021-07-18","1.25","0.0","0.0","91","76","78"
"USC00166130","CHALMETTE, LA US","2021-07-19","0.05","0.0","0.0","89","77","79"
"USC00166130","CHALMETTE, LA US","2021-07-20","0.58","0.0","0.0","91","75","75"
"USC00166130","CHALMETTE, LA US","2021-07-21","0.08","0.0","0.0","84","74","76"
"USC00166130","CHALMETTE, LA US","2021-07-22","0.25","0.0","0.0","90","75","81"
"USC00166130","CHALMETTE, LA US","2021-07-23","0.00","0.0","0.0","93","77","80"
"USC00166130","CHALMETTE, LA US","2021-07-24","0.00","0.0","0.0","95","79","83"
"USC00166130","CHALMETTE, LA US","2021-07-25","0.80","0.0","0.0","96","80","81"
"USC00166130","CHALMETTE, LA US","2021-07-26","0.00","0.0","0.0","92","79","80"
"USC00166130","CHALMETTE, LA US","2021-07-27","0.00","0.0","0.0","93","79","79"
"USC00166130","CHALMETTE, LA US","2021-07-28","0.00","0.0","0.0","95","77","80"
"USC00166130","CHALMETTE, LA US","2021-07-29","0.00","0.0","0.0","93","79","82"
"USC00166130","CHALMETTE, LA US","2021-07-30","0.64","0.0","0.0","94","78","80"
"USC00166130","CHALMETTE, LA US","2021-07-31","0.00","0.0","0.0","94","79","83"
"USC00166130","CHALMETTE, LA US","2021-08-01","0.00","0.0","0.0","92","79","80"
"USC00166130","CHALMETTE, LA US","2021-08-02","0.25","0.0","0.0","94","77","79"
"USC00166130","CHALMETTE, LA US","2021-08-03","0.88","0.0","0.0","89","76","79"
"USC00166130","CHALMETTE, LA US","2021-08-04","1.69","0.0","0.0","87","74","77"
"USC00166130","CHALMETTE, LA US","2021-08-05","0.00","0.0","0.0","90","74","75"
"USC00166130","CHALMETTE, LA US","2021-08-06","0.00","0.0","0.0","90","72","73"
"USC00166130","CHALMETTE, LA US","2021-08-07","0.00","0.0","0.0","90","71","78"
"USC00166130","CHALMETTE, LA US","2021-08-08","0.00","0.0","0.0","92","77","79"
"USC00166130","CHALMETTE, LA US","2021-08-09","0.00","0.0","0.0","91","79","79"
"USC00166130","CHALMETTE, LA US","2021-08-10","0.49","0.0","0.0","92","78","78"
"USC00166130","CHALMETTE, LA US","2021-08-11","0.00","0.0","0.0","91","77","78"
"USC00166130","CHALMETTE, LA US","2021-08-12","0.40","0.0","0.0","88","77","77"
"USC00166130","CHALMETTE, LA US","2021-08-13","0.02","0.0","0.0","86","75","75"
"USC00166130","CHALMETTE, LA US","2021-08-14","0.00","0.0","0.0","87","75","79"
"USC00166130","CHALMETTE, LA US","2021-08-15","0.00","0.0","0.0","94","76","79"
"USC00166130","CHALMETTE, LA US","2021-08-16","0.00","0.0","0.0","90","77","77"
"USC00166130","CHALMETTE, LA US","2021-08-17","0.00","0.0","0.0","92","77","80"
"USC00166130","CHALMETTE, LA US","2021-08-18","0.09","0.0","0.0","95","79","83"
"USC00166130","CHALMETTE, LA US","2021-08-19","0.15","0.0","0.0","96","80","83"
"USC00166130","CHALMETTE, LA US","2021-08-20","0.34","0.0","0.0","92","80","81"
"USC00166130","CHALMETTE, LA US","2021-08-21","0.00","0.0","0.0","95","78","78"
"USC00166130","CHALMETTE, LA US","2021-08-22","0.00","0.0","0.0","96","77","80"
"USC00166130","CHALMETTE, LA US","2021-08-23","0.00","0.0","0.0","97","79","81"
"USC00166130","CHALMETTE, LA US","2021-08-24","0.08","0.0","0.0","98","77","80"
"USC00166130","CHALMETTE, LA US","2021-08-25","0.00","0.0","0.0","96","78","82"
"USC00166130","CHALMETTE, LA US","2021-08-26","0.57","0.0","0.0","94","81","81"
"USC00166130","CHALMETTE, LA US","2021-08-27","0.93","0.0","0.0","85","75","76"
"USC00166130","CHALMETTE, LA US","2021-08-28","0.54","0.0","0.0","81","75","77"
"USC00166130","CHALMETTE, LA US","2021-08-29","1.15","0.0","0.0","85","75","78"
"USC00166130","CHALMETTE, LA US","2021-08-30","9.27","0.0","0.0","83","74","78"
"USC00166130","CHALMETTE, LA US","2021-08-31","0.77","0.0","0.0","88","78","79"
"USC00166130","CHALMETTE, LA US","2021-09-01","0.00","0.0","0.0","91","77","79"
"USC00166130","CHALMETTE, LA US","2021-09-02","0.00","0.0","0.0","90","75","77"
"USC00166130","CHALMETTE, LA US","2021-09-03","0.00","0.0","0.0","93","75","75"
"USC00166130","CHALMETTE, LA US","2021-09-04","0.00","0.0","0.0","93","75","76"
"USC00166130","CHALMETTE, LA US","2021-09-05","0.00","0.0","0.0","93","75","75"
"USC00166130","CHALMETTE, LA US","2021-09-06","0.00","0.0","0.0","95","75","77"
"USC00166130","CHALMETTE, LA US","2021-09-07","0.06","0.0","0.0","91","76","76"
"USC00166130","CHALMETTE, LA US","2021-09-08","0.81","0.0","0.0","91","76","77"
"USC00166130","CHALMETTE, LA US","2021-09-09","0.00","0.0","0.0","87","75","75"
"USC00166130","CHALMETTE, LA US","2021-09-10","0.00","0.0","0.0","88","73","73"
"USC00166130","CHALMETTE, LA US","2021-09-11","0.00","0.0","0.0","85","70","70"
"USC00166130","CHALMETTE, LA US","2021-09-12","0.02","0.0","0.0","84","68","79"
"USC00166130","CHALMETTE, LA US","2021-09-13","0.09","0.0","0.0","83","73","78"
"USC00166130","CHALMETTE, LA US","2021-09-14","0.18","0.0","0.0","89","74","80"
"USC00166130","CHALMETTE, LA US","2021-09-15","5.01","0.0","0.0","80","71","75"
"USC00166130","CHALMETTE, LA US","2021-09-16","0.08","0.0","0.0","84","73","77"
"USC00166130","CHALMETTE, LA US","2021-09-17","0.00","0.0","0.0","91","77","78"
"USC00166130","CHALMETTE, LA US","2021-09-18","0.01","0.0","0.0","81","76","78"
"USC00166130","CHALMETTE, LA US","2021-09-19","0.52","0.0","0.0","83","75","75"
"USC00166130","CHALMETTE, LA US","2021-09-20","0.00","0.0","0.0","86","74","74"
"USC00166130","CHALMETTE, LA US","2021-09-21","0.00","0.0","0.0","89","74","76"
"USC00166130","CHALMETTE, LA US","2021-09-22","0.00","0.0","0.0","91","76","76"
"USC00166130","CHALMETTE, LA US","2021-09-23","0.00","0.0","0.0","80","63","63"
"USC00166130","CHALMETTE, LA US","2021-09-24","0.00","0.0","0.0","78","63","63"
"USC00166130","CHALMETTE, LA US","2021-09-25","0.00","0.0","0.0","79","61","61"
"USC00166130","CHALMETTE, LA US","2021-09-26","0.00","0.0","0.0","82","61","61"
"USC00166130","CHALMETTE, LA US","2021-09-27","0.00","0.0","0.0","82","61","62"
"USC00166130","CHALMETTE, LA US","2021-09-28","0.00","0.0","0.0","85","62","71"
"USC00166130","CHALMETTE, LA US","2021-09-29","2.39","0.0","0.0","84","71","73"
"USC00166130","CHALMETTE, LA US","2021-09-30","0.91","0.0","0.0","80","72","75"
"USC00166130","CHALMETTE, LA US","2021-10-01","0.00","0.0","0.0","86","72","77"
"USC00166130","CHALMETTE, LA US","2021-10-02","0.00","0.0","0.0","87","76","77"
"USC00166130","CHALMETTE, LA US","2021-10-03","0.07","0.0","0.0","85","75","75"
"USC00166130","CHALMETTE, LA US","2021-10-04","0.01","0.0","0.0","87","75","76"
"USC00166130","CHALMETTE, LA US","2021-10-05","0.01","0.0","0.0","85","71","71"
"USC00166130","CHALMETTE, LA US","2021-10-06","0.00","0.0","0.0","83","70","70"
"USC00166130","CHALMETTE, LA US","2021-10-07","0.00","0.0","0.0","85","70","73"
"USC00166130","CHALMETTE, LA US","2021-10-08","0.00","0.0","0.0","85","70","72"
"USC00166130","CHALMETTE, LA US","2021-10-09","0.00","0.0","0.0","88","68","68"
"USC00166130","CHALMETTE, LA US","2021-10-10","0.00","0.0","0.0","86","68","68"
"USC00166130","CHALMETTE, LA US","2021-10-11","0.00","0.0","0.0","88","68","72"
"USC00166130","CHALMETTE, LA US","2021-10-12","0.00","0.0","0.0","87","71","75"
"USC00166130","CHALMETTE, LA US","2021-10-13","0.00","0.0","0.0","85","72","74"
"USC00166130","CHALMETTE, LA US","2021-10-14","0.00","0.0","0.0","89","74","77"
"USC00166130","CHALMETTE, LA US","2021-10-15","0.00","0.0","0.0","88","72","73"
"USC00166130","CHALMETTE, LA US","2021-10-16","0.19","0.0","0.0","89","71","71"
"USC00166130","CHALMETTE, LA US","2021-10-17","0.00","0.0","0.0","71","57","57"
"USC00166130","CHALMETTE, LA US","2021-10-18","0.00","0.0","0.0","72","57","59"
"USC00166130","CHALMETTE, LA US","2021-10-19","0.00","0.0","0.0","72","59","63"
"USC00166130","CHALMETTE, LA US","2021-10-20","0.00","0.0","0.0","76","63","76"
"USC00166130","CHALMETTE, LA US","2021-10-21","0.00","0.0","0.0","87","73","74"
"USC00166130","CHALMETTE, LA US","2021-10-22","0.00","0.0","0.0","88","71","71"
"USC00166130","CHALMETTE, LA US","2021-10-23","0.00","0.0","0.0","87","70","72"
"USC00166130","CHALMETTE, LA US","2021-10-24","0.00","0.0","0.0","85","72","75"
"USC00166130","CHALMETTE, LA US","2021-10-25","0.00","0.0","0.0","86","70","70"
"USC00166130","CHALMETTE, LA US","2021-10-26","0.00","0.0","0.0","86","67","68"
"USC00166130","CHALMETTE, LA US","2021-10-27","0.00","0.0","0.0","79","68","72"
"USC00166130","CHALMETTE, LA US","2021-10-28","1.43","0.0","0.0","83","63","63"
"USC00166130","CHALMETTE, LA US","2021-10-29","0.00","0.0","0.0","75","62","62"
"USC00166130","CHALMETTE, LA US","2021-10-30","0.00","0.0","0.0","67","55","55"
"USC00166130","CHALMETTE, LA US","2021-10-31","0.00","0.0","0.0","66","51","51"
"USC00166130","CHALMETTE, LA US","2021-11-01","0.00","0.0","0.0","73","51","56"
"USC00166130","CHALMETTE, LA US","2021-11-02","0.00","0.0","0.0","78","55","59"
"USC00166130","CHALMETTE, LA US","2021-11-03","0.00","0.0","0.0","75","55","55"
"USC00166130","CHALMETTE, LA US","2021-11-04","0.00","0.0","0.0","68","53","53"
"USC00166130","CHALMETTE, LA US","2021-11-05","0.00","0.0","0.0","65","53","55"
"USC00166130","CHALMETTE, LA US","2021-11-06","0.00","0.0","0.0","62","51","51"
"USC00166130","CHALMETTE, LA US","2021-11-07","0.00","0.0","0.0","65","51","52"
"USC00166130","CHALMETTE, LA US","2021-11-08","0.00","0.0","0.0","67","47","50"
"USC00166130","CHALMETTE, LA US","2021-11-09","0.00","0.0","0.0","72","47","52"
"USC00166130","CHALMETTE, LA US","2021-11-10","0.00","0.0","0.0","76","48","64"
"USC00166130","CHALMETTE, LA US","2021-11-11","0.00","0.0","0.0","77","60","68"
"USC00166130","CHALMETTE, LA US","2021-11-12","0.00","0.0","0.0","81","61","61"
"USC00166130","CHALMETTE, LA US","2021-11-13","0.00","0.0","0.0","74","53","53"
"USC00166130","CHALMETTE, LA US","2021-11-14","0.00","0.0","0.0","63","42","46"
"USC00166130","CHALMETTE, LA US","2021-11-15","0.00","0.0","0.0","67","46","50"
"USC00166130","CHALMETTE, LA US","2021-11-16","0.00","0.0","0.0","74","50","54"
"USC00166130","CHALMETTE, LA US","2021-11-17","0.00","0.0","0.0","77","54","66"
"USC00166130","CHALMETTE, LA US","2021-11-18","0.00","0.0","0.0","78","66","67"
"USC00166130","CHALMETTE, LA US","2021-11-19","0.00","0.0","0.0","77","51","51"
"USC00166130","CHALMETTE, LA US","2021-11-20","0.00","0.0","0.0","65","51","52"
"USC00166130","CHALMETTE, LA US","2021-11-21","0.00","0.0","0.0","68","52","63"
"USC00166130","CHALMETTE, LA US","2021-11-22","0.32","0.0","0.0","74","61","63"
"USC00166130","CHALMETTE, LA US","2021-11-23","0.00","0.0","0.0","67","47","47"
"USC00166130","CHALMETTE, LA US","2021-11-24","0.00","0.0","0.0","62","46","47"
"USC00166130","CHALMETTE, LA US","2021-11-25","0.00","0.0","0.0","70","47","61"
"USC00166130","CHALMETTE, LA US","2021-11-26","0.00","0.0","0.0","79","59","64"
"USC00166130","CHALMETTE, LA US","2021-11-27","0.00","0.0","0.0","65","45","45"
"USC00166130","CHALMETTE, LA US","2021-11-28","0.01","0.0","0.0","60","43","52"
"USC00166130","CHALMETTE, LA US","2021-11-29","0.01","0.0","0.0","63","47","47"
"USC00166130","CHALMETTE, LA US","2021-11-30","0.00","0.0","0.0","65","44","46"
"USC00166130","CHALMETTE, LA US","2021-12-01","0.00","0.0","0.0","67","46","50"
"USC00166130","CHALMETTE, LA US","2021-12-02","0.00","0.0","0.0","76","50","51"
"USC00166130","CHALMETTE, LA US","2021-12-03","0.00","0.0","0.0","75","51","53"
"USC00166130","CHALMETTE, LA US","2021-12-04","0.00","0.0","0.0","77","53","65"
"USC00166130","CHALMETTE, LA US","2021-12-05","0.00","0.0","0.0","78","60","62"
"USC00166130","CHALMETTE, LA US","2021-12-06","0.00","0.0","0.0","80","62","68"
"USC00166130","CHALMETTE, LA US","2021-12-07","0.10","0.0","0.0","80","59","59"
"USC00166130","CHALMETTE, LA US","2021-12-08","0.08","0.0","0.0","64","59","64"
"USC00166130","CHALMETTE, LA US","2021-12-09","0.00","0.0","0.0","66","56","62"
"USC00166130","CHALMETTE, LA US","2021-12-10","0.00","0.0","0.0","79","58","73"
"USC00166130","CHALMETTE, LA US","2021-12-11","0.00","0.0","0.0","81","71","71"
"USC00166130","CHALMETTE, LA US","2021-12-12","0.35","0.0","0.0","79","50","50"
"USC00166130","CHALMETTE, LA US","2021-12-13","0.00","0.0","0.0","61","50","58"
"USC00166130","CHALMETTE, LA US","2021-12-14","0.00","0.0","0.0","67","53","62"
"USC00166130","CHALMETTE, LA US","2021-12-15","0.00","0.0","0.0","71","61","65"
"USC00166130","CHALMETTE, LA US","2021-12-16","0.00","0.0","0.0","75","65","66"
"USC00166130","CHALMETTE, LA US","2021-12-17","0.00","0.0","0.0","80","65","67"
"USC00166130","CHALMETTE, LA US","2021-12-18","0.07","0.0","0.0","74","67","68"
"USC00166130","CHALMETTE, LA US","2021-12-19","0.32","0.0","0.0","80","55","55"
"USC00166130","CHALMETTE, LA US","2021-12-20","0.00","0.0","0.0","65","47","47"
"USC00166130","CHALMETTE, LA US","2021-12-21","0.03","0.0","0.0","51","46","47"
"USC00166130","CHALMETTE, LA US","2021-12-22","0.00","0.0","0.0","53","40","40"
"USC00166130","CHALMETTE, LA US","2021-12-23","0.00","0.0","0.0","63","40","41"
"USC00166130","CHALMETTE, LA US","2021-12-24","0.00","0.0","0.0","69","41","59"
"USC00166130","CHALMETTE, LA US","2021-12-25","0.00","0.0","0.0","76","59","59"
"USC00166130","CHALMETTE, LA US","2021-12-26","0.00","0.0","0.0","77","59","63"
"USC00166130","CHALMETTE, LA US","2021-12-27","0.00","0.0","0.0","80","61","66"
"USC00166130","CHALMETTE, LA US","2021-12-28","0.00","0.0","0.0","78","63","68"
"USC00166130","CHALMETTE, LA US","2021-12-29","0.98","0.0","0.0","80","68","72"
"USC00166130","CHALMETTE, LA US","2021-12-30","0.00","0.0","0.0","81","71","73"
"USC00166130","CHALMETTE, LA US","2021-12-31","0.01","0.0","0.0","83","71","73"
"USC00166130","CHALMETTE, LA US","2022-01-01","0.01","0.0","0.0","81","73","75"
"USC00166130","CHALMETTE, LA US","2022-01-02","0.65","0.0","0.0","80","71","71"
